trip_id,origin_block_group,origin_tract,origin_county,origin_st_2020,destination_block_group,destination_tract,destination_county,destination_st_2020,mode,trip_purpose,previous_trip_purpose,start_time,end_time,duration_min,distance_mi,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,user_id,trip_taker_household_id,user_age,trip_taker_sex,trip_taker_race_ethnicity,user_employment,trip_taker_wfh,user_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,user_home_tract,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,user_work_tract,trip_taker_work_cty_2020,trip_taker_work_st_2020,FM_duration_min,FM_fare_USD,depart_hour,origin_vertiport_id,origin_vertiport_tract,arrival_time_at_dest_vertiport,last_hour,LM_duration_min,dest_vertiport_id,dest_vertiport_tract,LM_fare_USD,MM_duration_min,RAM_IVTT_min,RAM_OVTT_min,RAM_Fare_USD,Driving_IVTT_min,Driving_OVTT_min,Driving_Fare_USD,Income_low,Income_mid,Income_high
9288755809222011250,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,shop,home,1900-01-01 18:54:00,1900-01-01 21:20:34,146,143.8,unknown_vehicle_type,other_non_bev,,,,education,education,retail,retail,2916548034343720870,14332308799603520745,19.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,41.333333333333336,40.315384615384616,18,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 20:55:19.999999998,20,7.103448275862069,UIUC1,"3.01 (Champaign, IL)",12.022422634836428,70,118.4367816091954,10,152.33780725022106,146,3.0,86.28,1,0,0
16973894499265267069,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 14:15:00,1900-01-01 17:00:06,165,149.3,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,887963051765265858,11249013415956694919,74.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,119805.0,other_travel_mode,1.0,119805.0,one,core,not_working,multiple_units,not_attending_school,bachelors_degree,owner,indo_european,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,32.4,36.56338461538462,14,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 16:07:24.000000000,16,0.9019607843137256,UIUC1,"3.01 (Champaign, IL)",4.9560058097313,70,103.30196078431374,10,141.51939042511592,165,3.0,89.58,0,1,0
521221078888768481,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,eat,home,1900-01-01 14:25:00,1900-01-01 17:11:52,166,143.7,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,1195808275076327731,1867823827179747134,50.0,female,hispanic_or_latino_origin,unemployed,unemployed_under_16_not_in_labor_force,3477.0,other_travel_mode,2.0,3477.0,zero,core,not_working,multiple_units,not_attending_school,k_12,renter,spanish,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,32.4,36.56338461538462,14,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 16:17:24.000000000,16,0.9019607843137256,UIUC1,"3.01 (Champaign, IL)",4.9560058097313,70,103.30196078431374,10,141.51939042511592,166,3.0,86.21999999999998,1,0,0
5969781209030364520,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,shop,home,1900-01-01 20:24:00,1900-01-01 22:55:18,151,153.4,unknown_vehicle_type,electric,,,,multi_family,multi_family,retail,retail,1721173335430189436,7996186967640887636,81.0,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,42889.0,other_travel_mode,2.0,386935.0,two,core,not_working,multiple_units,not_attending_school,k_12,owner,indo_european,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,24.25,33.14038461538462,20,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 22:08:15.000000000,22,2.0,UIUC1,"3.01 (Champaign, IL)",5.9729686360320935,70,96.25,10,139.11335325141673,151,3.0,92.04,1,0,0
14694389054568571646,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 18:52:00,1900-01-01 21:30:49,158,144.5,unknown_vehicle_type,other_non_bev,,,,education,education,retail,retail,6983011380931216566,17969603691626380043,19.0,female,white_not_hispanic_or_latino,unemployed,unemployed_under_16_not_in_labor_force,11128.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,naics72,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,41.333333333333336,40.315384615384616,18,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 20:53:19.999999998,20,1.625,UIUC1,"3.01 (Champaign, IL)",5.815468636032094,70,112.95833333333334,10,146.13085325141674,158,3.0,86.7,1,0,0
8159721628000728316,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 4.02, Champaign, IL)","4.02 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,social,home,1900-01-01 21:48:00,1900-01-01 00:15:11,147,144.0,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,single_family,single_family,1556084347952726859,5001878813113693847,21.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,3.0,0.0,one,core,not_working,multiple_units,undergraduate,some_college,renter,english,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,24.5,33.245384615384616,21,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 23:32:30.000000000,23,1.4583333333333333,UIUC1,"3.01 (Champaign, IL)",5.548371687587169,70,95.95833333333333,10,138.7937563029718,147,3.0,86.39999999999999,1,0,0
5905597672521429811,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 21:47:00,1900-01-01 00:19:57,152,153.3,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,1408430004570603540,11453774523481595538,83.0,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,6117.0,other_travel_mode,2.0,97873.0,one,core,not_working,multiple_units,not_attending_school,bachelors_degree,owner,asian_pacific,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,24.5,33.245384615384616,21,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 23:31:30.000000000,23,1.4285714285714286,UIUC1,"3.01 (Champaign, IL)",5.732968636032093,70,95.92857142857143,10,138.9783532514167,152,3.0,91.98,1,0,0
2033696639837811756,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,shop,home,1900-01-01 22:22:00,1900-01-01 00:45:30,143,143.9,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,3838036169445596088,9724484365396608190,50.0,female,hispanic_or_latino_origin,unemployed,unemployed_under_16_not_in_labor_force,3477.0,other_travel_mode,2.0,3477.0,zero,core,not_working,multiple_units,not_attending_school,k_12,renter,spanish,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,23.25,32.72038461538462,22,Chicago2_ord,"9800 (Cook, IL)",1900-01-02 00:05:15.000000000,0,7.0,UIUC1,"3.01 (Champaign, IL)",11.978974358974359,70,100.25,10,144.69935897435897,143,3.0,86.34,1,0,0
7808492067929444184,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,social,home,1900-01-01 19:34:18,1900-01-01 22:03:19,149,149.3,unknown_vehicle_type,other_non_bev,,,,education,education,retail,retail,202829363249329437,3317380520888412353,64.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,30022.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,not_working,GQ_structure,not_attending_school,some_college,GQ,GQ_language,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,24.0,33.035384615384615,19,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 21:18:18.000000000,21,1.1777777777777778,UIUC1,"3.01 (Champaign, IL)",5.0718489469862025,70,95.17777777777778,10,138.1072335623708,149,3.0,89.58,1,0,0
1346252413889755497,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,shop,home,1900-01-01 19:24:21,1900-01-01 21:48:33,144,143.2,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,4273414327219949409,17987631575844391248,21.0,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,4.0,15292.0,zero,core,not_working,multiple_units,graduate,bachelors_degree,owner,indo_european,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,24.0,33.035384615384615,19,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 21:08:21.000000000,21,7.151515151515151,UIUC1,"3.01 (Champaign, IL)",12.042610722610721,70,101.15151515151516,10,145.07799533799533,144,3.0,85.91999999999999,1,0,0
10432810518132041229,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 14:17:00,1900-01-01 17:00:40,163,143.1,unknown_vehicle_type,other_non_bev,,,,education,education,retail,retail,485734818686738566,9181626129044608331,19.0,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,32.4,36.56338461538462,14,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 16:09:24.000000000,16,7.6068376068376065,UIUC1,"3.01 (Champaign, IL)",12.233846153846155,70,110.0068376068376,10,148.79723076923077,163,3.0,85.86,1,0,0
8047810576032417161,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 12:47:00,1900-01-01 15:32:05,165,153.1,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,1408430004570603540,11453774523481595538,83.0,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,6117.0,other_travel_mode,2.0,97873.0,one,core,not_working,multiple_units,not_attending_school,bachelors_degree,owner,asian_pacific,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,32.666666666666664,36.675384615384615,12,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 14:39:40.000000002,14,2.1451612903225805,UIUC1,"3.01 (Champaign, IL)",6.033936377967577,70,104.81182795698923,10,142.70932099335218,165,3.0,91.86,1,0,0
16585951536945284852,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 21:56:00,1900-01-01 00:22:39,146,143.9,unknown_vehicle_type,other_non_bev,,,,education,education,retail,retail,485734818686738566,9181626129044608331,19.0,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,24.5,33.245384615384616,21,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 23:40:30.000000000,23,1.0714285714285714,UIUC1,"3.01 (Champaign, IL)",5.027182280319535,70,95.57142857142857,10,138.27256689570413,146,3.0,86.34,1,0,0
7900230593382643177,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 59.01, Champaign, IL)","59.01 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,eat,home,1900-01-01 14:22:00,1900-01-01 17:09:32,167,144.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,3838036169445596088,9724484365396608190,50.0,female,hispanic_or_latino_origin,unemployed,unemployed_under_16_not_in_labor_force,3477.0,other_travel_mode,2.0,3477.0,zero,core,not_working,multiple_units,not_attending_school,k_12,renter,spanish,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,32.4,36.56338461538462,14,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 16:14:24.000000000,16,2.571428571428572,UIUC1,"3.01 (Champaign, IL)",6.723252336448598,70,104.97142857142858,10,143.28663695183323,167,3.0,86.64,1,0,0
11917716864459022323,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 17:11:00,1900-01-01 19:49:54,158,153.0,unknown_vehicle_type,other_non_bev,,,,education,education,retail,retail,17072376994021554911,5038586320308291952,66.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,11010.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,not_working,GQ_structure,not_attending_school,advanced_degree,GQ,GQ_language,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,27.666666666666668,34.57538461538462,17,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 18:58:40.000000002,18,1.984496124031008,UIUC1,"3.01 (Champaign, IL)",5.966457008125117,70,99.65116279069768,10,140.54184162350973,158,3.0,91.8,1,0,0
2371233718848643319,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,recreation,home,1900-01-01 12:54:00,1900-01-01 15:39:59,165,149.5,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,non_retail_attraction,non_retail_attraction,7265560390376076290,10850735839046387111,21.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,3.0,0.0,one,core,not_working,multiple_units,undergraduate,some_college,renter,english,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,32.666666666666664,36.675384615384615,12,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 14:46:40.000000002,14,2.9444444444444446,UIUC1,"3.01 (Champaign, IL)",7.445194391332059,70,105.6111111111111,10,144.12057900671667,165,3.0,89.7,1,0,0
4437924128661611043,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,social,home,1900-01-01 12:55:00,1900-01-01 15:38:59,163,149.3,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,1556084347952726859,5001878813113693847,21.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,3.0,0.0,one,core,not_working,multiple_units,undergraduate,some_college,renter,english,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,32.666666666666664,36.675384615384615,12,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 14:47:40.000000002,14,0.9285714285714286,UIUC1,"3.01 (Champaign, IL)",4.967182280319536,70,103.59523809523809,10,141.64256689570416,163,3.0,89.58,1,0,0
15619300457948876569,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,shop,home,1900-01-01 21:34:00,1900-01-01 00:01:29,147,149.4,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,815729106753912053,14634369183928095416,33.0,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,65648.0,other_travel_mode,2.0,151122.0,two,core,not_working,single_family,undergraduate,some_college,owner,asian_pacific,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,24.5,33.245384615384616,21,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 23:18:30.000000000,23,1.0714285714285714,UIUC1,"3.01 (Champaign, IL)",5.027182280319535,70,95.57142857142857,10,138.27256689570413,147,3.0,89.64,0,1,0
4975035070394602097,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 4.01, Champaign, IL)","4.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,social,1900-01-01 18:30:42,1900-01-01 21:28:00,177,154.6,unknown_vehicle_type,other_non_bev,,,,retail,retail,education,education,12890799663923232070,12840934707937501137,19.0,female,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 4.01, Champaign, IL)","4.01 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,21.051987767584095,16.196937705304222,18,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 20:11:45.119266056,20,1.0256410256410255,UIUC1,"3.01 (Champaign, IL)",5.00907729142366,70,92.07762879322512,10,121.20601499672789,177,3.0,92.75999999999999,1,0,0
12471392386350123848,"1 (Tract 1003, Cook, IL)","1003 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,shop,work,1900-01-01 19:00:00,1900-01-01 21:32:09,152,142.4,,,,,,education,education,retail,retail,17489561701085670813,18370175923685088269,18.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,5.0,167871.0,two,core,not_working,single_family,school,k_12,owner,english,"2 (Tract 1002, Cook, IL)","1002 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 1003, Cook, IL)","1003 (Cook, IL)","Cook County, IL",Illinois,24.666666666666668,24.435999999999996,19,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 20:44:40.000000002,20,1.625,UIUC1,"3.01 (Champaign, IL)",5.815468636032094,70,96.29166666666667,10,130.2514686360321,152,3.0,85.44,1,0,0
17743591304110363503,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 56.02, Champaign, IL)","56.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,recreation,eat,1900-01-01 11:01:26,1900-01-01 13:34:06,152,153.7,unknown_vehicle_type,other_non_bev,,,,retail,retail,open_space,open_space,18050241856210901504,3346993937556020751,50.0,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,11594.0,other_travel_mode,4.0,71858.0,three_plus,core,not_working,single_family,not_attending_school,bachelors_degree,owner,english,"2 (Tract 108, Champaign, IL)","108 (Champaign, IL)","Champaign County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,21.22671568627451,16.270323431154196,11,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 12:42:39.602941178,12,8.333333333333334,UIUC1,"3.01 (Champaign, IL)",13.97808695652174,70,99.56004901960783,10,130.24841038767593,152,3.0,92.21999999999998,1,0,0
3752136723137797160,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 11, Champaign, IL)","11 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,other_activity_type,1900-01-01 18:12:02,1900-01-01 21:07:06,175,149.0,unknown_vehicle_type,other_non_bev,,,,transportation_utilities,transportation_utilities,single_family,single_family,11781346758661979771,57282421859419827,70.0,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,18778.0,other_travel_mode,2.0,36862.0,two,core,not_working,single_family,not_attending_school,some_college,owner,english,"2 (Tract 11, Champaign, IL)","11 (Champaign, IL)","Champaign County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,21.051987767584095,16.196937705304222,18,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 19:53:05.119266056,19,4.714285714285714,UIUC1,"3.01 (Champaign, IL)",9.371588785046729,70,95.7662734818698,10,125.56852649035095,175,3.0,89.39999999999999,1,0,0
5761551538589325001,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 11, Champaign, IL)","11 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,social,1900-01-01 14:57:54,1900-01-01 17:58:49,180,152.4,unknown_vehicle_type,other_non_bev,,,,retail,retail,single_family,single_family,11623238602288477634,6017473154606771272,49.0,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,9767.0,other_travel_mode,5.0,115042.0,three_plus,core,not_working,single_family,not_attending_school,k_12,owner,english,"2 (Tract 11, Champaign, IL)","11 (Champaign, IL)","Champaign County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,21.21005917159763,16.263327694989908,14,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 16:39:06.603550296,16,4.518518518518518,UIUC1,"3.01 (Champaign, IL)",9.289366562824506,70,95.72857769011615,10,125.55269425781442,180,3.0,91.44,1,0,0
4790219698857859173,"7 (Tract 1503, Cook, IL)","1503 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,shop,1900-01-01 00:08:55,1900-01-01 02:29:13,140,145.1,unknown_vehicle_type,other_non_bev,,,,retail,retail,education,education,7234048971158297848,9809739024182794738,18.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,1.0,0.0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,13.0,24.36333333333333,0,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 01:41:55.000000000,1,3.6666666666666665,UIUC1,"3.01 (Champaign, IL)",7.748527724665393,70,86.66666666666667,10,132.1118610579987,140,3.0,87.05999999999999,1,0,0
2377364856570651699,"1 (Tract 1105.02, Cook, IL)","1105.02 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 13.02, Champaign, IL)","13.02 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,work,eat,1900-01-01 12:28:00,1900-01-01 14:59:04,151,149.8,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,office,office,1091539134640599208,9722684996361579562,47.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,10961.0,other_travel_mode,2.0,92468.0,zero,core,not_working,single_family,not_attending_school,high_school,owner,english,"2 (Tract 1502, Cook, IL)","1502 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,16.625,24.624318181818182,12,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 14:04:37.500000000,14,7.266666666666667,UIUC1,"3.01 (Champaign, IL)",12.555319502074688,70,93.89166666666667,10,137.17963768389288,151,3.0,89.88000000000001,1,0,0
12408474185261455228,"2 (Tract 1502, Cook, IL)","1502 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 13.02, Champaign, IL)","13.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,work,home,1900-01-01 15:51:34,1900-01-01 18:30:21,158,153.8,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,office,office,590315063515099220,7612140043108546608,18.0,female,hispanic_or_latino_origin,unemployed,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,4.0,96266.0,one,core,not_working,single_family,school,k_12,renter,spanish,"2 (Tract 1502, Cook, IL)","1502 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,16.5,26.796666666666663,15,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 17:28:04.000000000,17,7.115384615384615,UIUC1,"3.01 (Champaign, IL)",12.491781040536228,70,93.61538461538461,10,139.2884477072029,158,3.0,92.28,1,0,0
